Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,6,100.0,1
gmd:language/gmd:LanguageCode,6,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,6,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,6,100.0,1
che:CHE_MD_Metadata/gmd:contact,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,6,100.0,1
gmd:CI_Contact/gmd:phone,6,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,6,100.0,1
gmd:CI_Contact/gmd:address,6,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,6,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,5,83.3,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,6,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,6,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,6,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,6,100.0,1
gmd:CI_Contact/gmd:onlineResource,6,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,6,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,6,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,6,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:dateStamp/gco:DateTime,6,100.0,1
gmd:metadataStandardName/gco:CharacterString,6,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,6,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,6,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,6,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,6,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,6,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,6,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,6,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,6,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,6,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,6,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,6,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,6,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:CI_Citation/gmd:date,6,100.0,1
gmd:CI_Date/gmd:date/gco:Date,6,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,6,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,3,50.0,1
gmd:CI_Citation/gmd:presentationForm/gmd:CI_PresentationFormCode,3,50.0,1
gmd:CI_Citation/gmd:otherCitationDetails/gco:CharacterString,4,66.7,1
gmd:CI_Citation/gmd:otherCitationDetails/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,66.7,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,5,83.3,1
gmd:CI_Citation/gmd:collectiveTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,5,83.3,1
che:CHE_MD_DataIdentification/gmd:purpose/gco:CharacterString,4,66.7,1
che:CHE_MD_DataIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,66.7,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,4,66.7,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,6,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,6,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,6,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:durationOfConservation/gco:Integer,5,83.3,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:appraisalOfArchivalValue/che:CHE_AppraisalOfArchivalValueCode,5,83.3,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,6,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,6,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,6,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,6,100.0,1
gmd:CI_Citation/gmd:identifier,6,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,6,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,6,100.0,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,6,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,6,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,4,66.7,1
che:CHE_MD_DataIdentification/gmd:spatialResolution,5,83.3,1
gmd:MD_Resolution/gmd:equivalentScale,5,83.3,1
gmd:MD_RepresentativeFraction/gmd:denominator/gco:Integer,5,83.3,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,6,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,6,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,6,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,6,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,6,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:EX_Extent/gmd:geographicElement,6,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,6,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,6,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,6,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,6,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,6,100.0,1
che:CHE_MD_DataIdentification/che:basicGeodataID/gco:CharacterString,5,83.3,1
che:CHE_MD_DataIdentification/che:basicGeodataIDType/che:basicGeodataIDTypeCode,6,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,6,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,6,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,6,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,6,100.0,1
gmd:MD_Distribution/gmd:transferOptions,6,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,6,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,6,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,6,100.0,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,6,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,6,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,6,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,4,66.7,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,2,33.3,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,33.3,1
che:CHE_MD_DataIdentification/che:geodataType/che:MD_geodataTypeCode,1,16.7,1
gmd:parentIdentifier/gco:CharacterString,3,50.0,1
gmd:parentIdentifier/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,3,50.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnDurationOfConservation/gco:CharacterString,2,33.3,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnDurationOfConservation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,33.3,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:reasonForArchivingValue/che:CHE_ReasonForArchivingValueCode,2,33.3,1
