Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,21,100.0,1
gmd:language/gmd:LanguageCode,21,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,21,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,21,100.0,1
che:CHE_MD_Metadata/gmd:contact,21,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,21,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,21,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,20,95.2,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,95.2,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,21,100.0,1
gmd:CI_Contact/gmd:address,21,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,21,100.0,1
che:CHE_CI_Address/che:postBox/gco:CharacterString,13,61.9,1
gmd:CI_Contact/gmd:onlineResource,21,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,21,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,21,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,21,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,21,100.0,1
gmd:dateStamp/gco:DateTime,21,100.0,1
gmd:metadataStandardName/gco:CharacterString,21,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,21,100.0,1
