Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,7,100.0,1
gmd:language/gmd:LanguageCode,7,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,7,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,7,100.0,1
che:CHE_MD_Metadata/gmd:contact,7,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,7,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,7,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,7,100.0,1
gmd:CI_Contact/gmd:phone,6,85.7,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,4,57.1,1
gmd:CI_Contact/gmd:address,7,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,7,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,7,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,7,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,7,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,7,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,7,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,5,71.4,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,6,85.7,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,7,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,7,100.0,1
gmd:dateStamp/gco:DateTime,7,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,7,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,7,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,7,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,5,71.4,1
gmd:CI_Citation/gmd:title/gco:CharacterString,7,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,7,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,5,71.4,1
