Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,216,100.0,1
gmd:language/gmd:LanguageCode,216,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,216,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,216,100.0,1
che:CHE_MD_Metadata/gmd:contact,216,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,216,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,216,100.0,1
gmd:CI_Contact/gmd:phone,216,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,216,100.0,1
gmd:CI_Contact/gmd:address,216,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,216,100.0,1
che:CHE_CI_Address/gmd:administrativeArea/gco:CharacterString,216,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,216,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,216,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,216,100.0,1
gmd:CI_Contact/gmd:onlineResource,216,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,216,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,216,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,216,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,214,99.1,1
gmd:parentIdentifier/gco:CharacterString,57,26.4,1
gmd:parentIdentifier/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,57,26.4,1
gmd:dateStamp/gco:DateTime,216,100.0,1
gmd:metadataStandardName/gco:CharacterString,216,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,216,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,216,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,216,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,216,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,216,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,216,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,208,96.3,1
gmd:CI_Citation/gmd:date,216,100.0,1
gmd:CI_Date/gmd:date/gco:Date,216,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,216,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,189,87.5,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,216,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,216,100.0,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,216,100.0,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,216,100.0,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gco:CharacterString,216,100.0,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,216,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,216,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,216,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,209,96.8,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,209,96.8,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,209,96.8,1
gmd:MD_Keywords/gmd:thesaurusName,209,96.8,1
gmd:CI_Citation/gmd:identifier,209,96.8,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,209,96.8,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,216,100.0,1
che:CHE_MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,216,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,216,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,216,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,216,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,214,99.1,1
che:CHE_MD_DataIdentification/gmd:extent,213,98.6,1
gmd:EX_Extent/gmd:description/gco:CharacterString,213,98.6,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,213,98.6,1
gmd:EX_Extent/gmd:geographicElement,213,98.6,1
