Attribute,Metadata_count,Metadata_%,Group_count
srv:SV_OperationMetadata/srv:DCP/srv:DCPList,8,20.0,1
srv:SV_OperationMetadata/srv:connectPoint,8,20.0,1
gmd:MD_Distribution/gmd:transferOptions,13,32.5,1
gmd:MD_DigitalTransferOptions/gmd:onLine,13,32.5,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,13,32.5,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,13,32.5,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,8,20.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,11,27.5,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,11,27.5,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gco:CharacterString,1,2.5,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,2.5,1
gmd:MD_Distribution/gmd:distributor,3,7.5,1
gmd:MD_Distributor/gmd:distributorContact,3,7.5,1
srv:SV_CoupledResource/gco:ScopedName,1,2.5,1
gmd:MD_Constraints/gmd:useLimitation/gco:CharacterString,4,10.0,1
gmd:MD_Constraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,10.0,1
