Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,62,100.0,1
gmd:language/gco:CharacterString,62,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,62,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,62,100.0,1
che:CHE_MD_Metadata/gmd:contact,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,62,100.0,1
gmd:CI_Contact/gmd:address,62,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,62,100.0,1
gmd:CI_Contact/gmd:onlineResource,62,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,62,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:dateStamp/gco:DateTime,62,100.0,1
gmd:metadataStandardName/gco:CharacterString,62,100.0,1
gmd:dataSetURI/gco:CharacterString,62,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,62,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,62,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,62,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,62,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,62,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,62,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,62,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,62,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:CI_Citation/gmd:date,62,100.0,1
gmd:CI_Date/gmd:date/gco:Date,62,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,62,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,62,100.0,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,62,100.0,1
gmd:CI_Citation/gmd:collectiveTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,53,85.5,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,53,85.5,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,62,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,62,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,62,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:userDefinedMaintenanceFrequency/gts:TM_PeriodDuration,62,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,62,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,62,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,62,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,62,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,62,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gco:CharacterString,62,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gco:CharacterString,62,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,62,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,62,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gco:CharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:environmentDescription/gco:CharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:environmentDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,62,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,62,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:EX_Extent/gmd:geographicElement/gmd:EX_GeographicDescription/gmd:geographicIdentifier,62,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,62,100.0,1
gmd:MD_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:EX_Extent/gmd:geographicElement,62,100.0,1
gmd:EX_BoundingPolygon/gmd:extentTypeCode/gco:Boolean,62,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/{http://www.opengis.net/gml}MultiSurface/{http://www.opengis.net/gml}surfaceMember/{http://www.opengis.net/gml}Polygon/{http://www.opengis.net/gml}exterior/{http://www.opengis.net/gml}LinearRing/{http://www.opengis.net/gml}posList,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:extentTypeCode/gco:Boolean,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,62,100.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gco:CharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
che:CHE_MD_Metadata/gmd:contentInfo,62,100.0,1
che:CHE_MD_FeatureCatalogueDescription/gmd:includedWithDataset/gco:Boolean,62,100.0,1
che:CHE_MD_FeatureCatalogueDescription/gmd:featureCatalogueCitation,62,100.0,1
che:CHE_MD_FeatureCatalogueDescription/che:class,62,100.0,1
che:CHE_MD_Class/che:name/gco:CharacterString,62,100.0,1
che:CHE_MD_FeatureCatalogueDescription/che:modelType/che:CHE_MD_modelTypeCode,62,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,62,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,62,100.0,1
gmd:MD_Distribution/gmd:transferOptions,62,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,62,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,62,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,62,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,62,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,62,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,62,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,59,95.2,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,59,95.2,1
che:CHE_MD_Metadata/gmd:dataQualityInfo,62,100.0,1
gmd:DQ_DataQuality/gmd:scope,62,100.0,1
gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode,62,100.0,1
che:CHE_MD_Metadata/gmd:metadataMaintenance,62,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,41,66.1,1
