Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,35,100.0,1
gmd:language/gmd:LanguageCode,35,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,31,88.6,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,35,100.0,1
che:CHE_MD_Metadata/gmd:contact,35,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,35,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,35,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,35,100.0,1
gmd:CI_Contact/gmd:address,35,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,35,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,35,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,35,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,35,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,35,100.0,1
che:CHE_CI_Address/che:addressLine/gco:CharacterString,16,45.7,1
gmd:CI_Contact/gmd:onlineResource,24,68.6,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,35,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,35,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,35,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,35,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,35,100.0,1
gmd:dateStamp/gco:DateTime,35,100.0,1
gmd:metadataStandardName/gco:CharacterString,35,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,35,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,35,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,24,68.6,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,24,68.6,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,24,68.6,1
