Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,109,100.0,1
gmd:language/gmd:LanguageCode,109,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,109,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,109,100.0,1
che:CHE_MD_Metadata/gmd:contact,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,109,100.0,1
gmd:CI_Contact/gmd:phone,109,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,109,100.0,1
gmd:CI_Contact/gmd:address,109,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,109,100.0,1
gmd:CI_Contact/gmd:onlineResource,109,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,109,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,109,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,109,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,109,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:dateStamp/gco:DateTime,109,100.0,1
gmd:metadataStandardName/gco:CharacterString,109,100.0,1
gmd:dataSetURI/gco:CharacterString,109,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,109,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,109,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,109,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,109,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,109,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,109,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,109,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,109,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,109,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,109,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,109,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,109,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:CI_Citation/gmd:date,109,100.0,1
gmd:CI_Date/gmd:date/gco:Date,109,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,109,100.0,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,109,100.0,1
gmd:CI_Citation/gmd:collectiveTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,43,39.4,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,43,39.4,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,109,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,109,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,109,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,109,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,109,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,109,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,109,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,109,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,109,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,109,100.0,1
gmd:CI_Citation/gmd:identifier,109,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,109,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,109,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,109,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,109,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,109,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,109,100.0,1
che:CHE_MD_DataIdentification/gmd:environmentDescription/gco:CharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:environmentDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,109,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,109,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:EX_Extent/gmd:geographicElement,109,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,109,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,109,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,109,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,109,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,109,100.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gco:CharacterString,109,100.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,109,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,109,100.0,1
gmd:MD_Distribution/gmd:transferOptions,109,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,109,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,109,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,109,100.0,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,109,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,109,100.0,1
