Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,4,100.0,1
gmd:language/gmd:LanguageCode,4,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,4,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,4,100.0,1
che:CHE_MD_Metadata/gmd:contact,4,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,4,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,4,100.0,1
gmd:CI_Contact/gmd:phone,4,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,4,100.0,1
gmd:CI_Contact/gmd:address,4,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,4,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,4,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,4,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,4,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,4,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,4,100.0,1
gmd:CI_Contact/gmd:onlineResource,4,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,4,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,4,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,4,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,4,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,4,100.0,1
gmd:dateStamp/gco:DateTime,4,100.0,1
gmd:metadataStandardName/gco:CharacterString,4,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,4,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,4,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,4,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,4,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,4,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,100.0,1
gmd:CI_Citation/gmd:date,4,100.0,1
gmd:CI_Date/gmd:date/gco:Date,4,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,4,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,4,100.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,4,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,4,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,4,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,4,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,4,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,4,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,4,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,4,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,4,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,4,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,4,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,100.0,1
gmd:EX_Extent/gmd:geographicElement,4,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,4,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,4,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,4,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,4,100.0,1
