Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,110,100.0,1
gmd:language/gco:CharacterString,110,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,110,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,110,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,110,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,110,100.0,1
gmd:hierarchyLevelName/gco:CharacterString,110,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,110,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,110,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,110,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,110,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,110,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,110,100.0,1
che:CHE_MD_Metadata/gmd:dataQualityInfo,110,100.0,1
gmd:DQ_DataQuality/gmd:scope,110,100.0,1
gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode,110,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,110,100.0,1
gmd:MD_Distribution/gmd:transferOptions,110,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,110,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,110,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,110,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,110,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,103,93.6,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,103,93.6,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,110,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,110,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,110,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,110,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,110,100.0,1
che:CHE_MD_DataIdentification/gmd:contact,110,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,110,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,110,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,110,100.0,1
gmd:CI_Contact/gmd:phone,110,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,110,100.0,1
gmd:CI_Contact/gmd:address,110,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,110,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,110,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,110,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,110,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,110,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,102,92.7,1
gmd:CI_Contact/gmd:onlineResource,110,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,110,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,110,100.0,1
