Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,444,100.0,1
gmd:language/gmd:LanguageCode,444,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,444,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,444,100.0,1
che:CHE_MD_Metadata/gmd:contact,444,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,444,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,444,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,444,100.0,1
gmd:CI_Contact/gmd:phone,444,100.0,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,444,100.0,1
gmd:CI_Contact/gmd:address,444,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,444,100.0,1
che:CHE_CI_Address/gmd:city/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,442,99.5,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,444,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,444,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,444,100.0,1
gmd:CI_Contact/gmd:onlineResource,444,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,444,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,444,100.0,1
gmd:CI_Contact/gmd:hoursOfService/gco:CharacterString,444,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,444,100.0,1
gmd:dateStamp/gco:DateTime,444,100.0,1
gmd:metadataStandardName/gco:CharacterString,444,100.0,1
gmd:metadataStandardVersion/gco:CharacterString,442,99.5,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,444,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,444,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,444,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,444,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,444,100.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,442,99.5,1
che:CHE_MD_Metadata/gmd:identificationInfo,444,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,444,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,444,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,444,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,443,99.8,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,443,99.8,1
gmd:CI_Citation/gmd:date,444,100.0,1
gmd:CI_Date/gmd:date/gco:Date,444,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,444,100.0,1
gmd:CI_Citation/gmd:identifier,444,100.0,1
gmd:CI_Citation/gmd:presentationForm/gmd:CI_PresentationFormCode,444,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,443,99.8,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,443,99.8,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,444,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,444,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,444,100.0,1
