Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,62,100.0,1
gmd:language/gmd:LanguageCode,62,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,62,100.0,1
che:CHE_MD_Metadata/gmd:contact,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,62,100.0,1
gmd:CI_Contact/gmd:phone,62,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,62,100.0,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,62,100.0,1
gmd:CI_Contact/gmd:address,62,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,62,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,62,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,62,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,62,100.0,1
gmd:dateStamp/gco:DateTime,62,100.0,1
gmd:metadataStandardName/gco:CharacterString,62,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,62,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,62,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,62,100.0,1
gmd:CI_Citation/gmd:date,62,100.0,1
gmd:CI_Date/gmd:date/gco:Date,62,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,62,100.0,1
gmd:CI_Citation/gmd:edition/gco:CharacterString,12,19.4,1
gmd:CI_Citation/gmd:citedResponsibleParty,62,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,62,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,62,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,59,95.2,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,59,95.2,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,59,95.2,1
gmd:MD_Keywords/gmd:thesaurusName,59,95.2,1
gmd:CI_Citation/gmd:identifier,59,95.2,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,59,95.2,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,62,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,62,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,62,100.0,1
gmd:EX_Extent/gmd:geographicElement,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,62,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,62,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,62,100.0,1
gmd:EX_Extent/gmd:temporalElement,51,82.3,1
gmd:EX_TemporalExtent/gmd:extent,51,82.3,1
gml:TimePeriod/gml:begin/gml:TimeInstant/gml:timePosition,2,3.2,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,4,6.5,1
che:CHE_MD_Metadata/gmd:distributionInfo,4,6.5,1
gmd:MD_Distribution/gmd:distributionFormat,4,6.5,1
gmd:MD_Format/gmd:name/gco:CharacterString,31,50.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,31,50.0,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,27,43.5,1
gml:TimePeriod/gml:beginPosition,49,79.0,1
che:CHE_MD_DataIdentification/gmd:credit/gco:CharacterString,2,3.2,1
gml:TimePeriod/gml:endPosition,17,27.4,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:aggregateDataSetIdentifier,13,21.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,13,21.0,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:associationType/gmd:DS_AssociationTypeCode,13,21.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,2,3.2,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:interior/gml:LinearRing/gml:posList,1,1.6,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,5,8.1,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,5,8.1,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,5,8.1,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,5,8.1,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,5,8.1,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,4,6.5,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,5,8.1,1
gmd:CI_Citation/gmd:presentationForm/gmd:CI_PresentationFormCode,5,8.1,1
che:CHE_MD_Metadata/gmd:metadataExtensionInfo/gmd:MD_MetadataExtensionInformation/gmd:extensionOnLineResource,1,1.6,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,1,1.6,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,1,1.6,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,1,1.6,1
gmd:MD_Distribution/gmd:distributor,1,1.6,1
gmd:MD_Distributor/gmd:distributorContact,1,1.6,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,1,1.6,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gco:CharacterString,1,1.6,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,3,4.8,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,3,4.8,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,3,4.8,1
gml:TimePeriod/gml:duration,3,4.8,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,3,4.8,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gco:CharacterString,2,3.2,1
gmd:EX_Extent/gmd:geographicElement/gmd:EX_GeographicDescription/gmd:geographicIdentifier,1,1.6,1
