Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,100,100.0,1
gmd:language/gmd:LanguageCode,76,76.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,76,76.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,100,100.0,1
che:CHE_MD_Metadata/gmd:contact,100,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,100,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,100,100.0,1
gmd:CI_Contact/gmd:address,100,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,100,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,100,100.0,1
gmd:dateStamp/gco:DateTime,100,100.0,1
gmd:metadataStandardName/gco:CharacterString,100,100.0,1
gmd:metadataStandardVersion/gco:CharacterString,100,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,100,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,100,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,100,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,100,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,76,76.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,100,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,100,100.0,1
gmd:CI_Citation/gmd:date,100,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,100,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,100,100.0,1
gmd:CI_Citation/gmd:identifier,100,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,100,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,76,76.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,76,76.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,76,76.0,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,76,76.0,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,100,100.0,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gco:CharacterString,100,100.0,1
gmd:MD_BrowseGraphic/gmd:fileType/gco:CharacterString,100,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,76,76.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,100,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
gmd:MD_Keywords/gmd:thesaurusName,100,100.0,1
gmd:CI_Date/gmd:date/gco:Date,100,100.0,1
gmd:CI_Citation/gmd:citedResponsibleParty,76,76.0,1
gmd:CI_Contact/gmd:onlineResource,76,76.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,100,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,76,76.0,1
gmd:MD_Constraints/gmd:useLimitation/gco:CharacterString,100,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
che:CHE_MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,100,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,76,76.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,76,76.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,76,76.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,76,76.0,1
che:CHE_MD_DataIdentification/gmd:extent,76,76.0,1
gmd:EX_Extent/gmd:geographicElement,100,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,100,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,100,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,100,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,100,100.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gco:CharacterString,41,41.0,1
che:CHE_MD_DataIdentification/gmd:supplementalInformation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,41,41.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,100,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,100,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,100,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,100,100.0,1
gmd:MD_Distribution/gmd:distributor,100,100.0,1
gmd:MD_Distributor/gmd:distributorContact,100,100.0,1
gmd:MD_Distributor/gmd:distributionOrderProcess,100,100.0,1
gmd:MD_StandardOrderProcess/gmd:orderingInstructions/gco:CharacterString,100,100.0,1
gmd:MD_Distribution/gmd:transferOptions,100,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,100,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,76,76.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,76,76.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,76,76.0,1
gmd:MD_DigitalTransferOptions/gmd:offLine,76,76.0,1
gmd:MD_Medium/gmd:name/gmd:MD_MediumNameCode,76,76.0,1
che:CHE_MD_Metadata/gmd:dataQualityInfo,100,100.0,1
gmd:DQ_DataQuality/gmd:scope,100,100.0,1
gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode,100,100.0,1
gmd:DQ_DataQuality/gmd:report,76,76.0,1
gmd:DQ_DomainConsistency/gmd:measureIdentification,76,76.0,1
gmd:DQ_DomainConsistency/gmd:result,76,76.0,1
gmd:DQ_ConformanceResult/gmd:specification,76,76.0,1
gmd:DQ_ConformanceResult/gmd:explanation/gco:CharacterString,76,76.0,1
gmd:DQ_ConformanceResult/gmd:pass/gco:Boolean,76,76.0,1
gmd:DQ_DataQuality/gmd:lineage,76,76.0,1
gmd:LI_Lineage/gmd:statement/gco:CharacterString,76,76.0,1
gmd:LI_Lineage/gmd:statement/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,76,76.0,1
gmd:language/gco:CharacterString,24,24.0,1
gmd:hierarchyLevelName/gco:CharacterString,24,24.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,24,24.0,1
che:CHE_SV_ServiceIdentification/gmd:citation,24,24.0,1
