Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,55,100.0,1
gmd:language/gmd:LanguageCode,55,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,55,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,55,100.0,1
che:CHE_MD_Metadata/gmd:contact,55,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,55,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,55,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,55,100.0,1
gmd:CI_Contact/gmd:phone,55,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,55,100.0,1
gmd:CI_Contact/gmd:address,55,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,55,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,55,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,55,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,55,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,55,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,55,100.0,1
gmd:CI_Contact/gmd:onlineResource,55,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,55,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,55,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,55,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,55,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,55,100.0,1
gmd:dateStamp/gco:DateTime,55,100.0,1
gmd:metadataStandardName/gco:CharacterString,55,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,55,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,55,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,55,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,27,49.1,1
gmd:CI_Citation/gmd:title/gco:CharacterString,55,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,55,100.0,1
gmd:CI_Citation/gmd:date,55,100.0,1
gmd:CI_Date/gmd:date/gco:Date,55,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,55,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,26,47.3,1
