Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,50,100.0,1
gmd:language/gmd:LanguageCode,50,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,50,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,50,100.0,1
che:CHE_MD_Metadata/gmd:contact,50,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,50,100.0,1
gmd:CI_Contact/gmd:phone,50,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,50,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,50,100.0,1
gmd:CI_Contact/gmd:address,50,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,50,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,50,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,50,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,50,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,50,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,50,100.0,1
gmd:CI_Contact/gmd:onlineResource,50,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,50,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,50,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,50,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,50,100.0,1
gmd:dateStamp/gco:DateTime,50,100.0,1
gmd:metadataStandardName/gco:CharacterString,50,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,50,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,50,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,50,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,50,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,50,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,50,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,50,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,50,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,50,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,50,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,50,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,50,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,50,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,50,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,50,100.0,1
gmd:CI_Citation/gmd:date,50,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,28,56.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,50,100.0,1
gmd:CI_Citation/gmd:identifier,50,100.0,1
