Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,322,100.0,1
gmd:language/gmd:LanguageCode,322,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,322,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,322,100.0,1
che:CHE_MD_Metadata/gmd:contact,319,99.1,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,322,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,322,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,322,100.0,1
gmd:CI_Contact/gmd:phone,322,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,322,100.0,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,271,84.2,1
gmd:CI_Contact/gmd:address,322,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,322,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,322,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,296,91.9,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,322,100.0,1
gmd:CI_Contact/gmd:onlineResource,295,91.6,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,322,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,322,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,322,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,321,99.7,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,319,99.1,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,319,99.1,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,134,41.6,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,134,41.6,1
gmd:dateStamp/gco:DateTime,322,100.0,1
gmd:metadataStandardName/gco:CharacterString,322,100.0,1
gmd:metadataStandardVersion/gco:CharacterString,256,79.5,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,322,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,322,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,244,75.8,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,244,75.8,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,244,75.8,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,318,98.8,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,318,98.8,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,318,98.8,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,318,98.8,1
che:CHE_MD_Metadata/gmd:identificationInfo,322,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,322,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,322,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,322,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,322,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,322,100.0,1
gmd:CI_Citation/gmd:date,322,100.0,1
gmd:CI_Date/gmd:date/gco:Date,322,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,322,100.0,1
gmd:CI_Citation/gmd:identifier,321,99.7,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,296,91.9,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,167,51.9,1
gmd:CI_Citation/gmd:collectiveTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,167,51.9,1
