Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,122,100.0,1
gmd:language/gmd:LanguageCode,122,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,122,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,121,99.2,1
che:CHE_MD_Metadata/gmd:contact,122,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,122,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,121,99.2,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,122,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,121,99.2,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,122,100.0,1
gmd:CI_Contact/gmd:phone,122,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,122,100.0,1
gmd:CI_Contact/gmd:address,122,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/gmd:administrativeArea/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,122,100.0,1
che:CHE_CI_Address/che:postBox/gco:CharacterString,122,100.0,1
gmd:CI_Contact/gmd:onlineResource,122,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,121,99.2,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,122,100.0,1
gmd:CI_Contact/gmd:hoursOfService/gco:CharacterString,122,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,122,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,122,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,121,99.2,1
gmd:dateStamp/gco:DateTime,122,100.0,1
gmd:metadataStandardName/gco:CharacterString,122,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,121,99.2,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,121,99.2,1
che:CHE_MD_Metadata/gmd:identificationInfo,122,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,119,97.5,1
gmd:CI_Citation/gmd:title/gco:CharacterString,122,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,121,99.2,1
gmd:CI_Citation/gmd:date,122,100.0,1
gmd:CI_Date/gmd:date/gco:Date,122,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,122,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,116,95.1,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,100,82.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,117,95.9,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,47,38.5,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,70,57.4,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,70,57.4,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,119,97.5,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,110,90.2,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,118,96.7,1
che:CHE_MD_DataIdentification/gmd:extent,119,97.5,1
gmd:EX_Extent/gmd:description/gco:CharacterString,119,97.5,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,118,96.7,1
gmd:EX_Extent/gmd:geographicElement,119,97.5,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,119,97.5,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,119,97.5,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,119,97.5,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,119,97.5,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,119,97.5,1
gmd:hierarchyLevelName/gco:CharacterString,11,9.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,84,68.9,1
gmd:metadataStandardVersion/gco:CharacterString,71,58.2,1
che:CHE_SV_ServiceIdentification/gmd:citation,3,2.5,1
che:CHE_SV_ServiceIdentification/gmd:abstract/gco:CharacterString,2,1.6,1
che:CHE_SV_ServiceIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,1.6,1
che:CHE_SV_ServiceIdentification/gmd:pointOfContact,3,2.5,1
che:CHE_SV_ServiceIdentification/gmd:descriptiveKeywords,2,1.6,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,114,93.4,1
gmd:MD_Keywords/gmd:thesaurusName,114,93.4,1
gmd:CI_Citation/gmd:identifier,114,93.4,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,114,93.4,1
che:CHE_SV_ServiceIdentification/srv:serviceType/gco:LocalName,3,2.5,1
che:CHE_SV_ServiceIdentification/srv:serviceTypeVersion/gco:CharacterString,3,2.5,1
che:CHE_SV_ServiceIdentification/srv:coupledResource,2,1.6,1
srv:SV_CoupledResource/srv:operationName/gco:CharacterString,2,1.6,1
srv:SV_CoupledResource/srv:identifier/gco:CharacterString,2,1.6,1
srv:SV_CoupledResource/gco:ScopedName,2,1.6,1
che:CHE_SV_ServiceIdentification/srv:couplingType/srv:SV_CouplingType,3,2.5,1
