Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,238,100.0,1
gmd:language/gmd:LanguageCode,238,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,238,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,238,100.0,1
che:CHE_MD_Metadata/gmd:contact,238,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,238,100.0,1
gmd:CI_Contact/gmd:phone,238,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,238,100.0,1
gmd:CI_Contact/gmd:address,238,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,238,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,238,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,238,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,238,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,238,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,238,100.0,1
gmd:CI_Contact/gmd:onlineResource,238,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,238,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,238,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,238,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,238,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,238,100.0,1
gmd:dateStamp/gco:Date,238,100.0,1
gmd:metadataStandardName/gco:CharacterString,238,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,238,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,238,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,128,53.8,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,128,53.8,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,128,53.8,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,238,100.0,1
