Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,38,100.0,1
gmd:language/gmd:LanguageCode,38,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,38,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,38,100.0,1
che:CHE_MD_Metadata/gmd:contact,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,38,100.0,1
gmd:CI_Contact/gmd:phone,38,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,38,100.0,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,38,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,38,100.0,1
gmd:CI_Contact/gmd:address,38,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,38,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,38,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,38,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,38,100.0,1
gmd:CI_Contact/gmd:onlineResource,38,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,38,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,38,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,38,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
gmd:dateStamp/gco:DateTime,38,100.0,1
gmd:metadataStandardName/gco:CharacterString,38,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,38,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,38,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,37,97.4,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,37,97.4,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,37,97.4,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,38,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,38,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,38,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,38,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,38,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,38,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,38,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
gmd:CI_Citation/gmd:date,38,100.0,1
gmd:CI_Date/gmd:date/gco:Date,38,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,38,100.0,1
gmd:CI_Citation/gmd:identifier,38,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,37,97.4,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,38,100.0,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,34,89.5,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,34,89.5,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,4,10.5,1
gmd:MD_Format/gmd:name/gco:CharacterString,38,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,38,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,38,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,38,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,38,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,38,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,38,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,38,100.0,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,38,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,29,76.3,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,38,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,37,97.4,1
che:CHE_MD_DataIdentification/gmd:spatialResolution,37,97.4,1
gmd:MD_Resolution/gmd:equivalentScale,37,97.4,1
gmd:MD_RepresentativeFraction/gmd:denominator/gco:Integer,37,97.4,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,38,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,38,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,38,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,38,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,38,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,38,100.0,1
gmd:EX_Extent/gmd:geographicElement,38,100.0,1
