Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,273,100.0,1
gmd:language/gmd:LanguageCode,273,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,273,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,273,100.0,1
che:CHE_MD_Metadata/gmd:contact,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,273,100.0,1
gmd:CI_Contact/gmd:phone,273,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,273,100.0,1
gmd:CI_Contact/gmd:address,273,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,273,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,273,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,273,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,273,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,273,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,273,100.0,1
gmd:CI_Contact/gmd:onlineResource,273,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,273,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,273,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,273,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,273,100.0,1
gmd:dateStamp/gco:DateTime,273,100.0,1
gmd:metadataStandardName/gco:CharacterString,273,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,273,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,273,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,273,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,273,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,271,99.3,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,273,100.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,270,98.9,1
che:CHE_MD_Metadata/gmd:identificationInfo,273,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,273,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,273,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,273,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,267,97.8,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,268,98.2,1
gmd:CI_Citation/gmd:date,273,100.0,1
gmd:CI_Date/gmd:date/gco:Date,273,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,273,100.0,1
gmd:CI_Citation/gmd:identifier,273,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,271,99.3,1
gmd:CI_Citation/gmd:citedResponsibleParty,262,96.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,269,98.5,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,269,98.5,1
che:CHE_MD_DataIdentification/gmd:purpose/gco:CharacterString,272,99.6,1
che:CHE_MD_DataIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,272,99.6,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,273,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,264,96.7,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,273,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,273,100.0,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,269,98.5,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,269,98.5,1
che:CHE_MD_DataIdentification/gmd:resourceFormat,273,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,273,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,273,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,271,99.3,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,271,99.3,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,271,99.3,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,271,99.3,1
gmd:MD_Keywords/gmd:thesaurusName,271,99.3,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,271,99.3,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,273,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gco:CharacterString,272,99.6,1
gmd:MD_Constraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,272,99.6,1
che:CHE_MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,263,96.3,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,263,96.3,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,263,96.3,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,273,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialResolution,259,94.9,1
gmd:MD_Resolution/gmd:distance/gco:Distance,21,7.7,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,273,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,273,100.0,1
