Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,2,100.0,1
gmd:language/gmd:LanguageCode,2,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,2,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,2,100.0,1
che:CHE_MD_Metadata/gmd:contact,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,2,100.0,1
gmd:CI_Contact/gmd:phone,2,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,2,100.0,1
gmd:CI_Contact/gmd:address,2,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,2,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,2,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,2,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,2,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,2,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,2,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,2,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
gmd:dateStamp/gco:DateTime,2,100.0,1
gmd:metadataStandardName/gco:CharacterString,2,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,2,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,2,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,2,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,2,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,2,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,2,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,2,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,2,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,2,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,2,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,2,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,2,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
gmd:CI_Citation/gmd:date,2,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,2,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,2,100.0,1
gmd:CI_Citation/gmd:identifier,2,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,2,100.0,1
gmd:CI_Citation/gmd:presentationForm/gmd:CI_PresentationFormCode,2,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,2,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_MD_DataIdentification/gmd:purpose/gco:CharacterString,2,100.0,1
che:CHE_MD_DataIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,2,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,2,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,2,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:durationOfConservation/gco:Integer,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnDurationOfConservation/gco:CharacterString,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnDurationOfConservation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:appraisalOfArchivalValue/che:CHE_AppraisalOfArchivalValueCode,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:reasonForArchivingValue/che:CHE_ReasonForArchivingValueCode,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnArchivalValue/gco:CharacterString,2,100.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:commentOnArchivalValue/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,2,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,2,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,2,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,2,100.0,1
gmd:CI_Date/gmd:date/gco:Date,2,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,2,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,2,100.0,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,2,100.0,1
