Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,10,100.0,1
gmd:language/gmd:LanguageCode,10,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,10,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,10,100.0,1
che:CHE_MD_Metadata/gmd:contact,10,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,10,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,10,100.0,1
gmd:CI_Contact/gmd:phone,10,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,10,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,10,100.0,1
gmd:CI_Contact/gmd:address,10,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,10,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,10,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,10,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,10,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,10,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,10,100.0,1
gmd:CI_Contact/gmd:onlineResource,10,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,10,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,10,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,10,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,10,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,10,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,10,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
gmd:dateStamp/gco:DateTime,10,100.0,1
gmd:metadataStandardName/gco:CharacterString,10,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,10,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,10,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,9,90.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,9,90.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,9,90.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,10,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,10,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,10,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,10,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,10,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,10,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
gmd:CI_Citation/gmd:date,10,100.0,1
gmd:CI_Date/gmd:date/gco:Date,10,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,9,90.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_MD_DataIdentification/gmd:purpose/gco:CharacterString,8,80.0,1
che:CHE_MD_DataIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,8,80.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,10,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,10,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,10,100.0,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,10,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,10,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,10,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,10,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,10,100.0,1
gmd:CI_Citation/gmd:identifier,10,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,10,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,10,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gco:CharacterString,10,100.0,1
gmd:MD_Constraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gco:CharacterString,10,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,10,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,9,90.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,10,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,10,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,10,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
gmd:EX_Extent/gmd:geographicElement,10,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,10,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,10,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,10,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,10,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,10,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,10,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,10,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,10,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,10,100.0,1
gmd:MD_Distribution/gmd:transferOptions,10,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,10,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,10,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,10,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,10,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,8,80.0,1
gmd:hierarchyLevelName/gco:CharacterString,1,10.0,1
