Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,2978,100.0,1
gmd:language/gco:CharacterString,2978,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,2978,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,2978,100.0,1
gmd:dateStamp/gco:DateTime,2978,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,2978,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,2978,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,2978,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,2978,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,2978,100.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,2978,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,2433,81.7,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,2978,100.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,2978,100.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,585,19.6,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:aggregateDataSetIdentifier,2974,99.9,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,2976,99.9,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:associationType/gmd:DS_AssociationTypeCode,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gco:CharacterString,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,2934,98.5,1
che:CHE_MD_DataIdentification/gmd:citation,2978,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,2978,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,2525,84.8,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,2978,100.0,1
gmd:CI_Citation/gmd:citedResponsibleParty,2978,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,2978,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,2978,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,2978,100.0,1
gmd:CI_Contact/gmd:phone,2978,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,2978,100.0,1
gmd:CI_Contact/gmd:address,2978,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,2978,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,2978,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,2978,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,2978,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,2978,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,2978,100.0,1
gmd:CI_Contact/gmd:onlineResource,2978,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,2978,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,2978,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,2978,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,2978,100.0,1
gmd:EX_Extent/gmd:geographicElement/gmd:EX_GeographicDescription/gmd:geographicIdentifier,2978,100.0,1
gmd:MD_Identifier/gmd:code,189,6.3,1
gmd:EX_Extent/gmd:geographicElement,2978,100.0,1
gmd:EX_BoundingPolygon/gmd:extentTypeCode/gco:Boolean,2974,99.9,1
gmd:EX_BoundingPolygon/gmd:polygon/{http://www.opengis.net/gml}Polygon/{http://www.opengis.net/gml}outerBoundaryIs/{http://www.opengis.net/gml}LinearRing/{http://www.opengis.net/gml}coordinates,2661,89.4,1
gmd:EX_GeographicBoundingBox/gmd:extentTypeCode/gco:Boolean,2974,99.9,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,2974,99.9,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,2974,99.9,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,2974,99.9,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,2974,99.9,1
che:CHE_MD_Metadata/gmd:contact,2722,91.4,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,989,33.2,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,2072,69.6,1
che:CHE_MD_Metadata/gmd:distributionInfo,2978,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,2978,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,2581,86.7,1
gmd:MD_Format/gmd:version/gco:CharacterString,2978,100.0,1
gmd:MD_Distribution/gmd:distributor,2978,100.0,1
gmd:MD_Distributor/gmd:distributorContact,2978,100.0,1
gmd:MD_Distribution/gmd:transferOptions,2978,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,2978,100.0,1
id,2978,100.0,1
schema,2978,100.0,1
createDate,2978,100.0,1
changeDate,2978,100.0,1
isTemplate,2978,100.0,1
source,2978,100.0,1
uuid,2978,100.0,1
isHarvested,2978,100.0,1
popularity,2978,100.0,1
rating,2978,100.0,1
displayOrder,2978,100.0,1
isPublishedToAll,2978,100.0,1
view,2978,100.0,1
notify,2978,100.0,1
download,2978,100.0,1
dynamic,2978,100.0,1
featured,2978,100.0,1
ownername,2978,100.0,1
valid,2978,100.0,1
baseUrl,2978,100.0,1
locService,2978,100.0,1
che:CHE_MD_LegalConstraints,2393,80.4,1
gmd:contact,256,8.6,1
gmd:EX_BoundingPolygon/gmd:polygon/{http://www.opengis.net/gml}MultiPolygon/{http://www.opengis.net/gml}polygonMember/{http://www.opengis.net/gml}Polygon/{http://www.opengis.net/gml}outerBoundaryIs/{http://www.opengis.net/gml}LinearRing/{http://www.opengis.net/gml}coordinates,313,10.5,1
gmd:EX_BoundingPolygon,4,0.1,1
gmd:EX_GeographicBoundingBox,4,0.1,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,24,0.8,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,24,0.8,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,24,0.8,1
