Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,609,98.7,1
gmd:language/gmd:LanguageCode,609,98.7,1
gmd:characterSet/gmd:MD_CharacterSetCode,609,98.7,1
gmd:parentIdentifier/gco:CharacterString,390,63.2,1
gmd:parentIdentifier/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,390,63.2,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,609,98.7,1
che:CHE_MD_Metadata/gmd:contact,609,98.7,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,609,98.7,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,609,98.7,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,609,98.7,1
gmd:CI_Contact/gmd:phone,609,98.7,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,609,98.7,1
gmd:CI_Contact/gmd:address,609,98.7,1
che:CHE_CI_Address/gmd:deliveryPoint/gco:CharacterString,609,98.7,1
che:CHE_CI_Address/gmd:deliveryPoint/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,609,98.7,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,609,98.7,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,609,98.7,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,609,98.7,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,609,98.7,1
gmd:CI_Contact/gmd:onlineResource,609,98.7,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,609,98.7,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,609,98.7,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,609,98.7,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,609,98.7,1
gmd:dateStamp/gco:DateTime,609,98.7,1
gmd:metadataStandardName/gco:CharacterString,397,64.3,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,609,98.7,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,609,98.7,1
che:CHE_MD_Metadata/gmd:identificationInfo,609,98.7,1
che:CHE_MD_DataIdentification/gmd:citation,609,98.7,1
gmd:CI_Citation/gmd:title/gco:CharacterString,609,98.7,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,609,98.7,1
gmd:CI_Citation/gmd:date,609,98.7,1
gmd:CI_Date/gmd:date/gco:Date,609,98.7,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,609,98.7,1
gmd:CI_Citation/gmd:identifier,605,98.1,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,438,71.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,549,89.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,549,89.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,404,65.5,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,558,90.4,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,567,91.9,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,567,91.9,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,605,98.1,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,604,97.9,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,604,97.9,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,605,98.1,1
gmd:MD_Keywords/gmd:thesaurusName,605,98.1,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,605,98.1,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,535,86.7,1
che:CHE_MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,534,86.5,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,534,86.5,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,535,86.7,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,535,86.7,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,606,98.2,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,609,98.7,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,606,98.2,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,609,98.7,1
che:CHE_MD_DataIdentification/gmd:extent,609,98.7,1
gmd:EX_Extent/gmd:description/gco:CharacterString,609,98.7,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,609,98.7,1
gmd:EX_Extent/gmd:geographicElement,609,98.7,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,609,98.7,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,609,98.7,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,609,98.7,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,609,98.7,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,609,98.7,1
che:CHE_MD_DataIdentification/che:basicGeodataID/gco:CharacterString,443,71.8,1
che:CHE_MD_DataIdentification/che:basicGeodataIDType/che:basicGeodataIDTypeCode,457,74.1,1
che:CHE_MD_Metadata/gmd:distributionInfo,609,98.7,1
gmd:MD_Distribution/gmd:distributionFormat,609,98.7,1
gmd:MD_Format/gmd:name/gco:CharacterString,609,98.7,1
gmd:MD_Format/gmd:version/gco:CharacterString,609,98.7,1
gmd:MD_Distribution/gmd:distributor,600,97.2,1
gmd:MD_Distributor/gmd:distributorContact,600,97.2,1
gmd:MD_Distribution/gmd:transferOptions,596,96.6,1
gmd:MD_DigitalTransferOptions/gmd:onLine,596,96.6,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,598,96.9,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,596,96.6,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,596,96.6,1
che:CHE_CI_Address/che:postBox/gco:CharacterString,402,65.2,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,462,74.9,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,462,74.9,1
