Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,103,100.0,1
gmd:language/gmd:LanguageCode,103,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,103,100.0,1
che:CHE_MD_Metadata/gmd:contact,103,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,103,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,103,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,103,100.0,1
gmd:CI_Contact/gmd:phone,100,97.1,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,100,97.1,1
che:CHE_CI_Telephone/gmd:facsimile/gco:CharacterString,40,38.8,1
gmd:CI_Contact/gmd:address,103,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,100,97.1,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,100,97.1,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,62,60.2,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,102,99.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,70,68.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,70,68.0,1
gmd:CI_Contact/gmd:onlineResource,103,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,103,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,103,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,103,100.0,1
gmd:dateStamp/gco:DateTime,103,100.0,1
gmd:metadataStandardName/gco:CharacterString,87,84.5,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,103,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,103,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,103,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,103,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,103,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,103,100.0,1
gmd:CI_Citation/gmd:date,103,100.0,1
gmd:CI_Date/gmd:date/gco:Date,103,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,103,100.0,1
gmd:CI_Citation/gmd:identifier,102,99.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,67,65.0,1
gmd:CI_Citation/gmd:citedResponsibleParty,57,55.3,1
che:CHE_CI_Address/gmd:administrativeArea/gco:CharacterString,50,48.5,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,103,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,103,100.0,1
