Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,108,100.0,1
gmd:language/gmd:LanguageCode,108,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,108,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,108,100.0,1
che:CHE_MD_Metadata/gmd:contact,108,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,108,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,108,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,107,99.1,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,107,99.1,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,108,100.0,1
gmd:CI_Contact/gmd:phone,108,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,108,100.0,1
gmd:CI_Contact/gmd:address,108,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,108,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,108,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,107,99.1,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,108,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,108,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,108,100.0,1
gmd:CI_Contact/gmd:onlineResource,108,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,108,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,108,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,108,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,108,100.0,1
gmd:dateStamp/gco:DateTime,108,100.0,1
gmd:metadataStandardName/gco:CharacterString,108,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,108,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,108,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,108,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,108,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,108,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,108,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,93,86.1,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,93,86.1,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,69,63.9,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,48,44.4,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,108,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,108,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,108,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,108,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,108,100.0,1
gmd:CI_Citation/gmd:date,108,100.0,1
gmd:CI_Date/gmd:date/gco:Date,108,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,108,100.0,1
gmd:CI_Citation/gmd:identifier,108,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,108,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,108,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,108,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,108,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,108,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,108,100.0,1
