Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,724,100.0,1
gmd:language/gmd:LanguageCode,724,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,724,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,724,100.0,1
che:CHE_MD_Metadata/gmd:contact,724,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,724,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,724,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,724,100.0,1
gmd:CI_Contact/gmd:address,724,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,724,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,724,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,724,100.0,1
gmd:CI_Contact/gmd:onlineResource,724,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,724,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,724,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,724,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,724,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,724,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,724,100.0,1
gmd:dateStamp/gco:DateTime,724,100.0,1
gmd:metadataStandardName/gco:CharacterString,724,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,559,77.2,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,559,77.2,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,559,77.2,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,674,93.1,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,674,93.1,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,674,93.1,1
che:CHE_MD_Metadata/gmd:identificationInfo,724,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,724,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,724,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,724,100.0,1
gmd:CI_Citation/gmd:date,724,100.0,1
gmd:CI_Date/gmd:date/gco:Date,724,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,724,100.0,1
gmd:CI_Citation/gmd:identifier,724,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,724,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,548,75.7,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,548,75.7,1
che:CHE_MD_DataIdentification/gmd:purpose/gco:CharacterString,324,44.8,1
che:CHE_MD_DataIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,324,44.8,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,677,93.5,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,677,93.5,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,677,93.5,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,677,93.5,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,724,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,724,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,674,93.1,1
gmd:EX_Extent/gmd:geographicElement,674,93.1,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,674,93.1,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,674,93.1,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,674,93.1,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,674,93.1,1
che:CHE_MD_Metadata/gmd:distributionInfo,724,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,506,69.9,1
gmd:MD_Format/gmd:name/gco:CharacterString,506,69.9,1
gmd:MD_Format/gmd:version/gco:CharacterString,506,69.9,1
gmd:MD_Distribution/gmd:distributor,724,100.0,1
gmd:MD_Distributor/gmd:distributorContact,724,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,724,100.0,1
gmd:MD_Distribution/gmd:transferOptions,683,94.3,1
gmd:MD_DigitalTransferOptions/gmd:onLine,683,94.3,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,683,94.3,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,683,94.3,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,683,94.3,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,683,94.3,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:aggregateDataSetIdentifier,117,16.2,1
che:CHE_MD_DataIdentification/gmd:aggregationInfo/gmd:MD_AggregateInformation/gmd:associationType/gmd:DS_AssociationTypeCode,118,16.3,1
che:CHE_MD_DataIdentification/gmd:spatialResolution,118,16.3,1
gmd:MD_Resolution/gmd:distance/gco:Distance,112,15.5,1
gmd:MD_Distribution/gmd:distributionFormat[150],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[151],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[152],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[153],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[154],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[155],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[156],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[157],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[158],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[159],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[160],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[161],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[162],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[163],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[164],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[165],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[166],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[167],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[168],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[169],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[170],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[171],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[172],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[173],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[174],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[175],40,5.5,1
gmd:MD_Distribution/gmd:distributionFormat[176],40,5.5,1
