Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,336,100.0,1
gmd:language/gmd:LanguageCode,336,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,336,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,336,100.0,1
che:CHE_MD_Metadata/gmd:contact,336,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,336,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,336,100.0,1
gmd:CI_Contact/gmd:phone,336,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,336,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,336,100.0,1
gmd:CI_Contact/gmd:address,336,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,336,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,336,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,336,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,336,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,336,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,336,100.0,1
gmd:CI_Contact/gmd:onlineResource,336,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,336,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,336,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,336,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,336,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,336,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,336,100.0,1
gmd:dateStamp/gco:DateTime,336,100.0,1
gmd:metadataStandardName/gco:CharacterString,336,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,203,60.4,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,203,60.4,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,203,60.4,1
che:CHE_MD_Metadata/gmd:identificationInfo,336,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,203,60.4,1
gmd:CI_Citation/gmd:title/gco:CharacterString,336,100.0,1
gmd:CI_Citation/gmd:date,336,100.0,1
gmd:CI_Date/gmd:date/gco:Date,336,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,336,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,75,22.3,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,203,60.4,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,203,60.4,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,203,60.4,1
