Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,20,100.0,1
gmd:language/gmd:LanguageCode,20,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,20,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,20,100.0,1
che:CHE_MD_Metadata/gmd:contact,20,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,20,100.0,1
gmd:CI_Contact/gmd:phone,20,100.0,1
che:CHE_CI_Telephone/che:directNumber/gco:CharacterString,20,100.0,1
gmd:CI_Contact/gmd:address,20,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,20,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,20,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,20,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,20,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,20,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,20,100.0,1
gmd:CI_Contact/gmd:onlineResource,20,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,20,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,20,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,20,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:dateStamp/gco:DateTime,20,100.0,1
gmd:metadataStandardName/gco:CharacterString,20,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,20,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,20,100.0,1
che:CHE_MD_Metadata/gmd:spatialRepresentationInfo,20,100.0,1
gmd:MD_VectorSpatialRepresentation/gmd:geometricObjects,20,100.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectType/gmd:MD_GeometricObjectTypeCode,20,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,20,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,20,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,20,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,20,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,20,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,20,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,20,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:CI_Citation/gmd:date,20,100.0,1
gmd:CI_Date/gmd:date/gco:Date,20,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,20,100.0,1
gmd:CI_Citation/gmd:identifier,20,100.0,1
gmd:MD_Identifier/gmd:code/gco:CharacterString,20,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,19,95.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,19,95.0,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,20,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,5,25.0,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,5,25.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,20,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,20,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,20,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,20,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,20,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,20,100.0,1
che:CHE_MD_LegalConstraints/gmd:accessConstraints/gmd:MD_RestrictionCode,1,5.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmx:Anchor,18,90.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,20,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,20,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,20,100.0,1
che:CHE_MD_DataIdentification/gmd:extent,20,100.0,1
gmd:EX_Extent/gmd:description/gco:CharacterString,20,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:EX_Extent/gmd:geographicElement,20,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,20,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,20,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,20,100.0,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,20,100.0,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,20,100.0,1
che:CHE_MD_Metadata/gmd:distributionInfo,20,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,20,100.0,1
gmd:MD_Format/gmd:name/gco:CharacterString,20,100.0,1
gmd:MD_Format/gmd:version/gco:CharacterString,20,100.0,1
gmd:MD_Distribution/gmd:transferOptions,20,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,20,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,20,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,20,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,20,100.0,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,20,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,20,100.0,1
gmd:CI_Date/gmd:date/gco:DateTime,4,20.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:durationOfConservation/gco:Integer,4,20.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:appraisalOfArchivalValue/che:CHE_AppraisalOfArchivalValueCode,4,20.0,1
che:CHE_MD_MaintenanceInformation/che:appraisal/che:CHE_MD_Appraisal_AAP/che:reasonForArchivingValue/che:CHE_ReasonForArchivingValueCode,4,20.0,1
che:CHE_MD_LegalConstraints/gmd:useConstraints/gmd:MD_RestrictionCode,5,25.0,1
che:CHE_MD_DataIdentification/gmd:spatialResolution,4,20.0,1
gmd:MD_Resolution/gmd:equivalentScale,4,20.0,1
gmd:MD_RepresentativeFraction/gmd:denominator/gco:Integer,4,20.0,1
gmd:MD_GeometricObjects/gmd:geometricObjectCount/gco:Integer,1,5.0,1
gmd:CI_Citation/gmd:collectiveTitle/gco:CharacterString,1,5.0,1
gmd:CI_Citation/gmd:collectiveTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,5.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,1,5.0,1
che:CHE_MD_DataIdentification/gmd:spatialRepresentationType/gmd:MD_SpatialRepresentationTypeCode,1,5.0,1
gmd:EX_Extent/gmd:geographicElement/gmd:EX_GeographicDescription/gmd:geographicIdentifier,1,5.0,1
gmd:MD_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,5.0,1
che:CHE_MD_DataIdentification/che:basicGeodataID/gco:CharacterString,2,10.0,1
che:CHE_MD_DataIdentification/che:basicGeodataIDType/che:basicGeodataIDTypeCode,2,10.0,1
che:CHE_MD_Metadata/gmd:contentInfo,1,5.0,1
che:CHE_MD_FeatureCatalogueDescription/gmd:language/gmd:LanguageCode,1,5.0,1
che:CHE_MD_FeatureCatalogueDescription/gmd:includedWithDataset/gco:Boolean,1,5.0,1
che:CHE_MD_FeatureCatalogueDescription/gmd:featureCatalogueCitation,1,5.0,1
che:CHE_MD_FeatureCatalogueDescription/che:modelType/che:CHE_MD_modelTypeCode,1,5.0,1
che:CHE_MD_Metadata/gmd:dataQualityInfo,1,5.0,1
gmd:DQ_DataQuality/gmd:scope,1,5.0,1
gmd:DQ_Scope/gmd:level/gmd:MD_ScopeCode,1,5.0,1
gmd:DQ_DataQuality/gmd:lineage,1,5.0,1
gmd:LI_Lineage/gmd:statement/gco:CharacterString,1,5.0,1
gmd:LI_Lineage/gmd:statement/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,5.0,1
che:CHE_MD_Metadata/che:legislationInformation,1,5.0,1
che:CHE_MD_Legislation/che:country/gmd:Country,1,5.0,1
che:CHE_MD_Legislation/che:language/gmd:LanguageCode,1,5.0,1
che:CHE_MD_Legislation/che:legislationType/che:CHE_CI_LegislationCode,1,5.0,1
che:CHE_MD_Legislation/che:internalReference/gco:CharacterString,1,5.0,1
che:CHE_MD_Legislation/che:internalReference/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,1,5.0,1
che:CHE_MD_Legislation/che:title,1,5.0,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,2,10.0,1
