Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,211,100.0,1
gmd:language/gmd:LanguageCode,211,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,211,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,211,100.0,1
che:CHE_MD_Metadata/gmd:contact,211,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,211,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,211,100.0,1
gmd:CI_Contact/gmd:phone,211,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,211,100.0,1
gmd:CI_Contact/gmd:address,211,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,211,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,211,100.0,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,211,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,211,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,211,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,211,100.0,1
gmd:CI_Contact/gmd:onlineResource,211,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,211,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,211,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,211,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,211,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
gmd:CI_Contact/gmd:hoursOfService/gco:CharacterString,211,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,211,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,211,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,211,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
gmd:dateStamp/gco:DateTime,211,100.0,1
gmd:metadataStandardName/gco:CharacterString,211,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,138,65.4,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,138,65.4,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,138,65.4,1
che:CHE_MD_Metadata/gmd:identificationInfo,211,100.0,1
che:CHE_SV_ServiceIdentification/gmd:citation,139,65.9,1
gmd:CI_Citation/gmd:title/gco:CharacterString,211,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
gmd:CI_Citation/gmd:date,211,100.0,1
gmd:CI_Date/gmd:date/gco:Date,211,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,211,100.0,1
gmd:CI_Citation/gmd:otherCitationDetails/gco:CharacterString,139,65.9,1
che:CHE_SV_ServiceIdentification/gmd:abstract/gco:CharacterString,131,62.1,1
che:CHE_SV_ServiceIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,131,62.1,1
che:CHE_SV_ServiceIdentification/gmd:purpose/gco:CharacterString,139,65.9,1
che:CHE_SV_ServiceIdentification/gmd:purpose/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,139,65.9,1
che:CHE_SV_ServiceIdentification/gmd:pointOfContact,139,65.9,1
che:CHE_SV_ServiceIdentification/gmd:graphicOverview,136,64.5,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,208,98.6,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gco:CharacterString,136,64.5,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,136,64.5,1
gmd:MD_BrowseGraphic/gmd:fileType/gco:CharacterString,208,98.6,1
che:CHE_SV_ServiceIdentification/gmd:descriptiveKeywords,139,65.9,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,211,100.0,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,211,100.0,1
gmd:CI_Citation/gmd:identifier,211,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,211,100.0,1
che:CHE_SV_ServiceIdentification/srv:serviceType/gco:LocalName,139,65.9,1
che:CHE_SV_ServiceIdentification/srv:restrictions,139,65.9,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gco:CharacterString,139,65.9,1
che:CHE_MD_LegalConstraints/gmd:otherConstraints/gco:CharacterString,211,100.0,1
che:CHE_SV_ServiceIdentification/srv:extent,139,65.9,1
gmd:EX_Extent/gmd:description/gco:CharacterString,211,100.0,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,211,100.0,1
gmd:EX_Extent/gmd:geographicElement,211,100.0,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,211,100.0,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,211,100.0,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,211,100.0,1
