Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,243,100.0,1
gmd:language/gco:CharacterString,243,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,243,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,243,100.0,1
gmd:hierarchyLevelName/gco:CharacterString,243,100.0,1
che:CHE_MD_Metadata/gmd:contact,243,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,243,100.0,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,243,100.0,1
gmd:CI_Contact/gmd:phone,243,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,243,100.0,1
gmd:CI_Contact/gmd:address,243,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,243,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,243,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,243,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,243,100.0,1
gmd:CI_Contact/gmd:onlineResource,243,100.0,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,243,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,243,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,243,100.0,1
che:CHE_CI_ResponsibleParty/che:individualFirstName/gco:CharacterString,243,100.0,1
che:CHE_CI_ResponsibleParty/che:individualLastName/gco:CharacterString,243,100.0,1
gmd:dateStamp/gco:DateTime,243,100.0,1
gmd:metadataStandardName/gco:CharacterString,243,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,243,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,243,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,243,100.0,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,243,100.0,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,243,100.0,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,243,100.0,1
gmd:RS_Identifier/gmd:codeSpace/gco:CharacterString,243,100.0,1
che:CHE_MD_Metadata/gmd:identificationInfo,243,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,225,92.6,1
gmd:CI_Citation/gmd:title/gco:CharacterString,243,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,243,100.0,1
gmd:CI_Citation/gmd:date,243,100.0,1
gmd:CI_Date/gmd:date/gco:Date,243,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,243,100.0,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,225,92.6,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,225,92.6,1
che:CHE_CI_Address/gmd:country/gco:CharacterString,243,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,225,92.6,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,225,92.6,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,225,92.6,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,226,93.0,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gco:CharacterString,243,100.0,1
gmd:MD_BrowseGraphic/gmd:fileDescription/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,243,100.0,1
gmd:MD_BrowseGraphic/gmd:fileType/gco:CharacterString,243,100.0,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,224,92.2,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,242,99.6,1
