Attribute,Metadata_count,Metadata_%,Group_count
gmd:fileIdentifier/gco:CharacterString,168,100.0,1
gmd:language/gmd:LanguageCode,168,100.0,1
gmd:characterSet/gmd:MD_CharacterSetCode,168,100.0,1
gmd:hierarchyLevel/gmd:MD_ScopeCode,166,98.8,1
che:CHE_MD_Metadata/gmd:contact,168,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gco:CharacterString,168,100.0,1
che:CHE_CI_ResponsibleParty/gmd:organisationName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,168,100.0,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gco:CharacterString,166,98.8,1
che:CHE_CI_ResponsibleParty/gmd:positionName/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,166,98.8,1
che:CHE_CI_ResponsibleParty/gmd:contactInfo,168,100.0,1
gmd:CI_Contact/gmd:phone,168,100.0,1
che:CHE_CI_Telephone/gmd:voice/gco:CharacterString,168,100.0,1
gmd:CI_Contact/gmd:address,168,100.0,1
che:CHE_CI_Address/gmd:city/gco:CharacterString,168,100.0,1
che:CHE_CI_Address/gmd:postalCode/gco:CharacterString,168,100.0,1
che:CHE_CI_Address/gmd:electronicMailAddress/gco:CharacterString,168,100.0,1
che:CHE_CI_Address/che:streetName/gco:CharacterString,168,100.0,1
che:CHE_CI_Address/che:streetNumber/gco:CharacterString,168,100.0,1
gmd:CI_Contact/gmd:onlineResource,166,98.8,1
gmd:CI_OnlineResource/gmd:linkage/gmd:URL,168,100.0,1
gmd:CI_OnlineResource/gmd:linkage/che:PT_FreeURL/che:URLGroup/che:LocalisedURL,168,100.0,1
gmd:CI_OnlineResource/gmd:protocol/gco:CharacterString,168,100.0,1
che:CHE_CI_ResponsibleParty/gmd:role/gmd:CI_RoleCode,168,100.0,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gco:CharacterString,166,98.8,1
che:CHE_CI_ResponsibleParty/che:organisationAcronym/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,166,98.8,1
gmd:dateStamp/gco:DateTime,168,100.0,1
gmd:metadataStandardName/gco:CharacterString,168,100.0,1
gmd:locale/gmd:PT_Locale/gmd:languageCode/gmd:LanguageCode,168,100.0,1
gmd:locale/gmd:PT_Locale/gmd:characterEncoding/gmd:MD_CharacterSetCode,168,100.0,1
che:CHE_MD_Metadata/gmd:referenceSystemInfo,149,88.7,1
gmd:MD_ReferenceSystem/gmd:referenceSystemIdentifier,149,88.7,1
gmd:RS_Identifier/gmd:code/gco:CharacterString,149,88.7,1
gmd:RS_Identifier/gmd:code/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,149,88.7,1
che:CHE_MD_Metadata/gmd:identificationInfo,168,100.0,1
che:CHE_MD_DataIdentification/gmd:citation,168,100.0,1
gmd:CI_Citation/gmd:title/gco:CharacterString,168,100.0,1
gmd:CI_Citation/gmd:title/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,168,100.0,1
gmd:CI_Citation/gmd:date,168,100.0,1
gmd:CI_Date/gmd:date/gco:Date,168,100.0,1
gmd:CI_Date/gmd:dateType/gmd:CI_DateTypeCode,168,100.0,1
che:CHE_MD_DataIdentification/gmd:abstract/gco:CharacterString,167,99.4,1
che:CHE_MD_DataIdentification/gmd:abstract/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,166,98.8,1
che:CHE_MD_DataIdentification/gmd:status/gmd:MD_ProgressCode,166,98.8,1
che:CHE_MD_DataIdentification/gmd:pointOfContact,168,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceMaintenance,167,99.4,1
che:CHE_MD_MaintenanceInformation/gmd:maintenanceAndUpdateFrequency/gmd:MD_MaintenanceFrequencyCode,167,99.4,1
che:CHE_MD_DataIdentification/gmd:graphicOverview,166,98.8,1
gmd:MD_BrowseGraphic/gmd:fileName/gco:CharacterString,166,98.8,1
gmd:MD_BrowseGraphic/gmd:fileType/gco:CharacterString,166,98.8,1
che:CHE_MD_DataIdentification/gmd:descriptiveKeywords,168,100.0,1
gmd:MD_Keywords/gmd:keyword/gco:CharacterString,153,91.1,1
gmd:MD_Keywords/gmd:keyword/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,153,91.1,1
gmd:MD_Keywords/gmd:type/gmd:MD_KeywordTypeCode,168,100.0,1
gmd:MD_Keywords/gmd:thesaurusName,168,100.0,1
gmd:CI_Citation/gmd:identifier,168,100.0,1
gmd:MD_Identifier/gmd:code/gmx:Anchor,168,100.0,1
che:CHE_MD_DataIdentification/gmd:resourceConstraints,168,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gco:CharacterString,168,100.0,1
che:CHE_MD_LegalConstraints/gmd:useLimitation/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,167,99.4,1
che:CHE_MD_DataIdentification/gmd:language/gmd:LanguageCode,168,100.0,1
che:CHE_MD_DataIdentification/gmd:characterSet/gmd:MD_CharacterSetCode,168,100.0,1
che:CHE_MD_DataIdentification/gmd:topicCategory/gmd:MD_TopicCategoryCode,164,97.6,1
che:CHE_MD_DataIdentification/gmd:extent,149,88.7,1
gmd:EX_Extent/gmd:description/gco:CharacterString,149,88.7,1
gmd:EX_Extent/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,149,88.7,1
gmd:EX_Extent/gmd:geographicElement,149,88.7,1
gmd:EX_GeographicBoundingBox/gmd:westBoundLongitude/gco:Decimal,149,88.7,1
gmd:EX_GeographicBoundingBox/gmd:eastBoundLongitude/gco:Decimal,149,88.7,1
gmd:EX_GeographicBoundingBox/gmd:southBoundLatitude/gco:Decimal,149,88.7,1
gmd:EX_GeographicBoundingBox/gmd:northBoundLatitude/gco:Decimal,149,88.7,1
gmd:EX_BoundingPolygon/gmd:polygon/gml:MultiSurface/gml:surfaceMember/gml:Polygon/gml:exterior/gml:LinearRing/gml:posList,149,88.7,1
che:CHE_MD_Metadata/gmd:distributionInfo,168,100.0,1
gmd:MD_Distribution/gmd:distributionFormat,112,66.7,1
gmd:MD_Format/gmd:name/gco:CharacterString,112,66.7,1
gmd:MD_Format/gmd:version/gco:CharacterString,112,66.7,1
gmd:MD_Distribution/gmd:distributor,165,98.2,1
gmd:MD_Distributor/gmd:distributorContact,165,98.2,1
gmd:MD_Distribution/gmd:transferOptions,168,100.0,1
gmd:MD_DigitalTransferOptions/gmd:onLine,168,100.0,1
gmd:CI_OnlineResource/gmd:name/gco:CharacterString,168,100.0,1
gmd:CI_OnlineResource/gmd:name/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,168,100.0,1
gmd:CI_OnlineResource/gmd:description/gco:CharacterString,168,100.0,1
gmd:CI_OnlineResource/gmd:description/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,168,100.0,1
gmd:CI_OnlineResource/gmd:function/gmd:CI_OnLineFunctionCode,168,100.0,1
gmd:CI_Citation/gmd:alternateTitle/gco:CharacterString,2,1.2,1
gmd:CI_Citation/gmd:alternateTitle/gmd:PT_FreeText/gmd:textGroup/gmd:LocalisedCharacterString,2,1.2,1
